author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
А101;developer;https://www.cian.ru/sale/flat/280208554/;Москва;sale;flat;18;18;1;23.0;352338;8103791;;;Улица Горчакова;Дзен-кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/281618408/;Москва;sale;flat;26;33;1;25.5;317600;8098800;Очаково-Матвеевское;;Аминьевская;Большая Очаковская 2 ЖК
А101;developer;https://www.cian.ru/sale/flat/273052789/;Москва;sale;flat;15;15;1;23.6;342315;8078637;;;Филатов Луг;
ПИК;developer;https://www.cian.ru/sale/flat/277474349/;Москва;sale;flat;5;24;1;24.2;339300;8211060;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Holland park
А101;developer;https://www.cian.ru/sale/flat/273053107/;Москва;sale;flat;6;16;1;23.4;354482;8294886;;;Филатов Луг;
ПИК;developer;https://www.cian.ru/sale/flat/281172633/;Москва;sale;flat;33;33;1;23.86;349700;8343842;Очаково-Матвеевское;к.2.2;Аминьевская;Матвеевский Парк ЖК
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/280779873/;Москва;sale;flat;15;23;1;20.32;413586;8404087;;;Рассказовка;
ПИК;developer;https://www.cian.ru/sale/flat/270781539/;Москва;sale;flat;33;33;1;23.8;355300;8456140;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
ПИК;developer;https://www.cian.ru/sale/flat/284071976/;Москва;sale;flat;13;24;1;24.2;348200;8426440;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Holland park
ПИК;developer;https://www.cian.ru/sale/flat/279809214/;Москва;sale;flat;26;34;1;23.84;357100;8513264;Очаково-Матвеевское;к1.2;Аминьевская;Матвеевский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/283536975/;Москва;sale;flat;16;26;1;20.4;418655;8540582;Лефортово;Юго-Восточный ао;Лефортово;Красноказарменная 15 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/284915105/;Москва;sale;flat;7;33;1;23.8;362400;8625120;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 14
Абсолют Недвижимость;representative_developer;https://www.cian.ru/sale/flat/282295567/;Москва;sale;flat;18;23;1;26.4;324308;8561735;Некрасовка;;Некрасовка;Квартал Некрасовка ЖК
Основа;developer;https://www.cian.ru/sale/flat/285084379/;Москва;sale;flat;9;29;-1;29.7;476460;14150862;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/283033743/;Москва;sale;flat;2;32;1;38.0;376315;14300000;Левобережный;Ленинградское шоссе;Речной вокзал;Фестиваль Парк
MR Group;developer;https://www.cian.ru/sale/flat/271462242/;Москва;sale;flat;34;36;1;27.67;534577;14791773;Савеловский;;Дмитровская;Симфония 34 ЖК
Группа Эталон;developer;https://www.cian.ru/sale/flat/284037191/;Москва;sale;flat;8;17;1;34.3;429635;14736484;Даниловский;;ЗИЛ;Шагал ЖК
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/285256885/;Москва;sale;flat;21;48;1;22.9;651381;14916625;Раменки;Кинематографический кв-л;Мичуринский проспект;Событие-4 ЖК
Группа Эталон;developer;https://www.cian.ru/sale/flat/284037756/;Москва;sale;flat;24;28;1;32.6;464769;15151479;Даниловский;;Нагатинская;Шагал ЖК
ID 5752;realtor;https://www.cian.ru/sale/flat/283770248/;Москва;sale;flat;20;23;1;37.8;400793;15150000;Хорошево-Мневники;3-я Хорошевская;Зорге;Хорошевский
St Michael;developer;https://www.cian.ru/sale/flat/282823716/;Москва;sale;flat;18;21;-1;28.62;551060;15771360;Хорошевский;Зорге;Зорге;Зорге 9
ФСК;developer;https://www.cian.ru/sale/flat/280811284/;Москва;sale;flat;17;29;1;27.2;589500;16034400;Нагатино-Садовники;;Нагатинская;Роттердам ЖК
МЕТРЫ;real_estate_agent;https://www.cian.ru/sale/flat/279113461/;Москва;sale;flat;1;5;1;24.0;666666;16000000;Мещанский;Трубная;Цветной бульвар;
AFI Development;developer;https://www.cian.ru/sale/flat/282377476/;Москва;sale;flat;11;25;1;37.16;435863;16196706;Обручевский;;Воронцовская;Афи Парк Воронцовский ЖК
Донстрой;developer;https://www.cian.ru/sale/flat/285255437/;Москва;sale;flat;38;41;1;28.4;572625;16262550;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
СПЕЦСТРОЙ-1;developer;https://www.cian.ru/sale/flat/284739146/;Москва;sale;flat;4;13;-1;32.36;509850;16498746;Дорогомилово;Поклонная;Парк Победы;Поклонная No. 7
МИЦ;developer;https://www.cian.ru/sale/flat/277820331/;Москва;sale;flat;4;10;-1;35.2;468134;16478352;Замоскворечье;Стремянный переулок;Павелецкая;Сити-комплекс Амарант
Самолет;developer;https://www.cian.ru/sale/flat/280820145/;Москва;sale;flat;1;24;-1;24.6;669512;16470000;Донской;;Тульская;Новоданиловская 8 ЖК
ФСК;developer;https://www.cian.ru/sale/flat/264043151/;Москва;sale;flat;40;47;1;29.9;569200;17019080;Обручевский;;Калужская;Архитектор ЖК
.Sense;developer;https://www.cian.ru/sale/flat/280466969/;Москва;sale;flat;7;13;-1;29.5;577882;17047523;Даниловский;Подольское шоссе;Тульская;Logos
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/285298197/;Москва;sale;flat;19;85;-1;19.0;889473;16900000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282259449/;Москва;sale;flat;2;8;-1;36.3;465564;16900000;Тверской;Тверская;Маяковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282257505/;Москва;sale;flat;2;8;-1;35.0;482857;16900000;Тверской;Тверская;Маяковская;
GloraX;developer;https://www.cian.ru/sale/flat/278425465/;Москва;sale;flat;6;21;-1;31.43;561883;17659999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
AFI Development;developer;https://www.cian.ru/sale/flat/285119467/;Москва;sale;flat;13;25;1;40.69;442024;17985957;Обручевский;;Воронцовская;Афи Парк Воронцовский ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282259450/;Москва;sale;flat;2;8;-1;41.4;432367;17900000;Тверской;Тверская;Маяковская;
AFI Development;developer;https://www.cian.ru/sale/flat/283167989/;Москва;sale;flat;10;25;1;39.65;458955;18197566;Обручевский;;Воронцовская;Афи Парк Воронцовский ЖК
Донстрой;developer;https://www.cian.ru/sale/flat/285254531/;Москва;sale;flat;10;22;1;32.6;564808;18412773;Хорошево-Мневники;проезд Проектируемый № 1074;Терехово ;Остров
ФСК;developer;https://www.cian.ru/sale/flat/272153531/;Москва;sale;flat;41;47;1;34.3;548500;18813550;Обручевский;;Калужская;Архитектор ЖК
МИЦ;developer;https://www.cian.ru/sale/flat/277820265/;Москва;sale;flat;8;10;-1;36.8;512160;18847488;Замоскворечье;Стремянный переулок;Павелецкая;Сити-комплекс Амарант
МИЦ;developer;https://www.cian.ru/sale/flat/277820196/;Москва;sale;flat;5;10;-1;45.7;408240;18656568;Замоскворечье;Стремянный переулок;Павелецкая;Сити-комплекс Амарант
ФСК;developer;https://www.cian.ru/sale/flat/274167954/;Москва;sale;flat;4;20;1;32.7;579200;18939840;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
MR Group;developer;https://www.cian.ru/sale/flat/279736052/;Москва;sale;flat;4;8;-1;33.2;593373;19700000;Беговой;Северный ао;Белорусская;Слава ЖК
MR Group;developer;https://www.cian.ru/sale/flat/279736039/;Москва;sale;flat;6;10;-1;28.6;695748;19898405;Беговой;Северный ао;Белорусская;Слава ЖК
MR Group;developer;https://www.cian.ru/sale/flat/279736037/;Москва;sale;flat;7;10;-1;28.4;705610;20039352;Беговой;Северный ао;Белорусская;Слава ЖК
MR Group;developer;https://www.cian.ru/sale/flat/279736023/;Москва;sale;flat;4;10;-1;34.1;595308;20300003;Беговой;Северный ао;Белорусская;Слава ЖК
Аеон-Девелопмент;developer;https://www.cian.ru/sale/flat/274260486/;Москва;sale;flat;2;45;1;32.2;632748;20374489;Дорогомилово;Кутузовский проезд;Фили;River Park Towers Кутузовский
MR Group;developer;https://www.cian.ru/sale/flat/271758045/;Москва;sale;flat;3;41;1;32.6;631583;20589620;Раменки;1-й Сетуньский проезд;Лужники;Hide
MR Group;developer;https://www.cian.ru/sale/flat/281257854/;Москва;sale;flat;9;41;1;32.4;634733;20565364;Раменки;1-й Сетуньский проезд;Лужники;Hide
ФСК;developer;https://www.cian.ru/sale/flat/281571798/;Москва;sale;flat;8;26;1;40.9;513700;21010330;Хорошево-Мневники;;Хорошёво;Сидней Сити ЖК
Hutton Development;developer;https://www.cian.ru/sale/flat/278936402/;Москва;sale;flat;7;8;-1;31.78;728000;23135840;Гагаринский;;Ленинский проспект;Лунар ЖК
Forma;developer;https://www.cian.ru/sale/flat/281513869/;Москва;sale;flat;3;26;1;31.32;745621;23352881;Пресненский;;Белорусская;Репаблик ЖК
Moscow Estate;real_estate_agent;https://www.cian.ru/sale/flat/274829105/;Москва;sale;flat;23;26;-1;26.7;878277;23450000;Арбат;Новый Арбат;Арбатская;The Book
Hutton Development;developer;https://www.cian.ru/sale/flat/271373935/;Москва;sale;flat;5;8;-1;33.94;713022;24200000;Гагаринский;;Ленинский проспект;Лунар ЖК
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/285374407/;Москва;sale;flat;2;3;-1;33.7;823768;27761000;Тверской;Петровский бульвар;Чеховская;
GRAVION;representative_developer;https://www.cian.ru/sale/flat/284824186/;Москва;sale;flat;2;9;-1;27.81;1063088;29564481;Якиманка;Ленинский проспект;Октябрьская;CULT (Апартаменты премиум-класса)
Ментор Девелопмент;real_estate_agent;https://www.cian.ru/sale/flat/279553671/;Москва;sale;flat;30;85;-1;33.7;899999;30330000;Пресненский;1-й Красногвардейский проезд;Деловой центр;
MCRealty;real_estate_agent;https://www.cian.ru/sale/flat/276967974/;Москва;sale;flat;45;78;-1;55.0;572727;31500000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Etagi Prime;real_estate_agent;https://www.cian.ru/sale/flat/279667287/;Москва;sale;flat;30;82;-1;32.6;996932;32500000;Пресненский;1-й Красногвардейский проезд;Деловой центр;
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/285244239/;Москва;sale;flat;3;3;-1;38.2;900942;34416000;Тверской;Петровский бульвар;Чеховская;
Группа Эталон;developer;https://www.cian.ru/sale/flat/284038360/;Москва;sale;flat;30;35;1;89.5;427222;38236405;Раменки;Лобачевского;Аминьевская;Крылья
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/284540295/;Москва;sale;flat;78;85;-1;47.0;815957;38350000;Пресненский;набережная Пресненская;Деловой центр;Башня Федерация
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284540854/;Москва;sale;flat;78;85;-1;47.0;815957;38350000;Пресненский;набережная Пресненская;Деловой центр;Башня Федерация
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/284368504/;Москва;sale;flat;60;65;-1;45.0;955555;43000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Самолет;developer;https://www.cian.ru/sale/flat/270074029/;Москва;sale;flat;12;12;1;22.9;262589;6013299;;;Силикатная;
Дома Мечты;real_estate_agent;https://www.cian.ru/sale/flat/284087538/;Москва;sale;flat;1;5;1;11.4;214912;2450000;;;Щербинка;
Екатерина Ефимова;realtor;https://www.cian.ru/sale/flat/283169147/;Москва;sale;flat;1;12;-1;13.0;214615;2790000;Бибирево;Пришвина;Бибирево;
Дома Мечты;real_estate_agent;https://www.cian.ru/sale/flat/284308388/;Москва;sale;flat;1;5;1;13.8;202898;2800000;;;Щербинка;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/277228261/;Москва;sale;flat;1;5;1;16.0;206250;3300000;Котловка;Ремизова;Нагорная;
ID 88899747;realtor;https://www.cian.ru/sale/flat/272634949/;Москва;sale;flat;5;5;-1;15.0;223333;3350000;Текстильщики;1-й Грайвороновский проезд;Текстильщики;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278385086/;Москва;sale;flat;2;2;-1;13.8;250560;3457728;Вешняки;аллея Первой Маевки;Рязанский проспект;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/278798872/;Москва;sale;flat;3;4;-1;14.0;249928;3499000;Царицыно;Промышленная;Кантемировская;
ID 92000627;realtor;https://www.cian.ru/sale/flat/283744760/;Москва;sale;flat;6;7;-1;18.0;194444;3500000;Южное Бутово;Адмирала Руднева;Бунинская аллея;
ID 80301916;realtor;https://www.cian.ru/sale/flat/268165432/;Москва;sale;flat;1;14;-1;10.0;360000;3600000;Южное Тушино;Нелидовская;Сходненская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/278761368/;Москва;sale;flat;1;5;-1;15.1;254966;3850000;Солнцево;50 лет Октября;Говорово;
Дома Мечты;real_estate_agent;https://www.cian.ru/sale/flat/281183556/;Москва;sale;flat;1;4;1;20.0;192500;3850000;;;Щербинка;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283755128/;Москва;sale;flat;2;7;-1;-1;-3944411;3944411;Коптево;Клары Цеткин;Войковская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285233830/;Москва;sale;flat;6;9;1;11.7;335000;3919500;Старое Крюково;Зеленоград;Нахабино;
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/281847479/;Москва;sale;flat;1;5;-1;10.8;365740;3950000;Щукино;Маршала Конева;Октябрьское поле;
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/282697667/;Москва;sale;flat;1;5;-1;10.6;377358;4000000;Щукино;Маршала Конева;Панфиловская;
Екатерина Ефимова;realtor;https://www.cian.ru/sale/flat/284820755/;Москва;sale;flat;1;14;-1;17.7;231632;4099900;Можайский;Сколковское шоссе;Сетунь;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278366451/;Москва;sale;flat;4;6;-1;16.2;252648;4092904;Вешняки;аллея Первой Маевки;Рязанский проспект;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/277016123/;Москва;sale;flat;1;23;1;17.0;241176;4100000;Ново-Переделкино;Боровское шоссе;Рассказовка;
NEW ARK;real_estate_agent;https://www.cian.ru/sale/flat/282035878/;Москва;sale;flat;3;5;-1;22.1;187782;4150000;Перово;2-я Энтузиастов;Андроновка;
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/276735620/;Москва;sale;flat;1;8;-1;18.92;235599;4457552;Бибирево;Корнейчука;Медведково;Clementine
МИЦ;developer;https://www.cian.ru/sale/flat/256615374/;Москва;sale;flat;23;28;-1;22.38;201183;4502476;Митино;Пятницкое шоссе;Пятницкое шоссе;Сити-комплекс Перец
Дома Мечты;real_estate_agent;https://www.cian.ru/sale/flat/284485094/;Москва;sale;flat;1;5;1;13.5;340740;4599999;Хорошево-Мневники;Новохорошевский проезд;Хорошёво;
МИЦ;developer;https://www.cian.ru/sale/flat/276396429/;Москва;sale;flat;13;16;1;21.0;218475;4587975;;;Филатов Луг;
МИЦ;developer;https://www.cian.ru/sale/flat/276396334/;Москва;sale;flat;5;16;1;20.9;219600;4589640;;;Филатов Луг;
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/276735614/;Москва;sale;flat;2;8;-1;20.58;223420;4597995;Бибирево;Корнейчука;Медведково;Clementine
ПИК;developer;https://www.cian.ru/sale/flat/275753725/;Москва;sale;flat;23;25;1;19.6;235493;4615682;Крюково;Зеленоград;Пятницкое шоссе;Зелёный парк
Качанова и партнеры;real_estate_agent;https://www.cian.ru/sale/flat/279043092/;Москва;sale;flat;8;9;1;11.6;400000;4640000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;MySpace Аминьевская
МИЦ;developer;https://www.cian.ru/sale/flat/275932060/;Москва;sale;flat;2;16;1;23.2;200385;4648932;;;Филатов Луг;
МИЦ;developer;https://www.cian.ru/sale/flat/276396427/;Москва;sale;flat;6;16;1;22.1;209790;4636359;;;Филатов Луг;
Юлия Александрова;realtor;https://www.cian.ru/sale/flat/284649054/;Москва;sale;flat;3;3;-1;15.0;306666;4600000;Бескудниковский;Дмитровское шоссе;Селигерская;
Futures;real_estate_agent;https://www.cian.ru/sale/flat/285097617/;Москва;sale;flat;2;3;-1;16.0;287500;4600000;Бескудниковский;Дмитровское шоссе;;
Дома Мечты;real_estate_agent;https://www.cian.ru/sale/flat/284485348/;Москва;sale;flat;1;5;1;13.7;339416;4650000;Хорошево-Мневники;Новохорошевский проезд;Хорошёво;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/274505516/;Москва;sale;flat;1;3;-1;15.0;315333;4730000;Сокольники;Короленко;Сокольники;
МИЦ;developer;https://www.cian.ru/sale/flat/276396349/;Москва;sale;flat;7;16;1;22.2;211860;4703292;;;Филатов Луг;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284955516/;Москва;sale;flat;1;9;1;16.6;287951;4780000;Строгино;Кулакова;Строгино;
МИЦ;developer;https://www.cian.ru/sale/flat/276631003/;Москва;sale;flat;27;28;-1;24.16;198218;4788959;Митино;Пятницкое шоссе;Пятницкое шоссе;Сити-комплекс Перец
Юлия Александрова;realtor;https://www.cian.ru/sale/flat/284557642/;Москва;sale;flat;8;9;-1;15.0;316666;4750000;Западное Дегунино;Дегунинская;Селигерская;Дегунин
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/285091538/;Москва;sale;flat;2;4;1;16.0;297500;4760000;Вешняки;аллея Первой Маевки;Рязанский проспект;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/278223917/;Москва;sale;flat;1;5;1;17.0;279411;4750000;Измайлово;5-я Парковая;Первомайская;
Татьяна Геннадьевна Сердечная;realtor;https://www.cian.ru/sale/flat/283909489/;Москва;sale;flat;3;4;-1;14.0;342857;4800000;Нижегородский;Подъемная;Авиамоторная;
МИЦ;developer;https://www.cian.ru/sale/flat/276396373/;Москва;sale;flat;6;16;1;21.1;234425;4946368;;;Филатов Луг;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/276320200/;Москва;sale;flat;1;12;1;14.0;350000;4900000;Чертаново Северное;Сумской проезд;Чертановская;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/284499962/;Москва;sale;flat;1;9;-1;20.7;236714;4900000;Люблино;Верхние Поля;Братиславская;
БЕСТ-Новострой Обмен квартир;real_estate_agent;https://www.cian.ru/sale/flat/285381923/;Москва;sale;flat;7;9;1;20.5;241463;4950000;;;Новопеределкино;
МИЦ;developer;https://www.cian.ru/sale/flat/275510205/;Москва;sale;flat;15;16;1;21.0;236810;4973010;;;Филатов Луг;
БЕСТ-Новострой Обмен квартир;real_estate_agent;https://www.cian.ru/sale/flat/281718183/;Москва;sale;flat;7;9;1;20.5;241463;4950000;;;Новопеределкино;
ID 91996667;realtor;https://www.cian.ru/sale/flat/276785528/;Москва;sale;flat;1;6;-1;15.0;333333;4999999;Вешняки;аллея Первой Маевки;Рязанский проспект;
Вера Третьякова;realtor;https://www.cian.ru/sale/flat/284347460/;Москва;sale;flat;1;1;-1;19.0;262631;4990000;Преображенское;Ибрагимова;Преображенская площадь;
ПИК;developer;https://www.cian.ru/sale/flat/270784750/;Москва;sale;flat;9;11;1;21.5;233142;5012553;Крюково;Зеленоград;Пятницкое шоссе;Зеленый Парк ЖК
МИЦ;developer;https://www.cian.ru/sale/flat/275510034/;Москва;sale;flat;3;16;1;22.2;226505;5028411;;;Филатов Луг;
МИЦ;developer;https://www.cian.ru/sale/flat/275984331/;Москва;sale;flat;10;16;1;25.5;197370;5032935;;;Филатов Луг;
МИЦ;developer;https://www.cian.ru/sale/flat/275509632/;Москва;sale;flat;15;16;1;22.2;227675;5054385;;;Филатов Луг;
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/273638408/;Москва;sale;flat;4;8;-1;21.56;235892;5085839;Бибирево;Корнейчука;Медведково;Clementine
ID 22262451;homeowner;https://www.cian.ru/sale/flat/283970501/;Москва;sale;flat;5;5;-1;23.0;220869;5080000;Черемушки;Херсонская;Зюзино;
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/276735603/;Москва;sale;flat;1;8;-1;22.79;224200;5109518;Бибирево;Корнейчука;Медведково;Clementine
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/275568123/;Москва;sale;flat;1;5;1;22.0;231818;5100000;Измайлово;5-я Парковая;Первомайская;
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/276735613/;Москва;sale;flat;2;8;-1;24.35;212507;5174563;Бибирево;Корнейчука;Медведково;Clementine
МИЦ;developer;https://www.cian.ru/sale/flat/275510256/;Москва;sale;flat;13;14;1;23.0;227900;5241700;;;Филатов Луг;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283898833/;Москва;sale;flat;1;6;-1;22.3;233567;5208566;Коптево;Клары Цеткин;Войковская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285278829/;Москва;sale;flat;5;5;-1;18.0;288888;5200000;Даниловский;Автозаводская;Автозаводская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/278223939/;Москва;sale;flat;3;3;-1;15.2;342105;5200000;Измайлово;Верхняя Первомайская;Первомайская;
Самолет;developer;https://www.cian.ru/sale/flat/277852780/;Москва;sale;flat;13;14;1;21.4;246024;5264929;;;Рассказовка;
МИЦ;developer;https://www.cian.ru/sale/flat/275509524/;Москва;sale;flat;13;16;1;23.0;228665;5259295;;;Филатов Луг;
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/280647973/;Москва;sale;flat;5;5;-1;17.0;311705;5299000;Черемушки;Херсонская;Зюзино;
ID 43679232;realtor;https://www.cian.ru/sale/flat/280885005/;Москва;sale;flat;9;9;1;20.0;264500;5290000;;;Ольховая;
ЦАН;real_estate_agent;https://www.cian.ru/sale/flat/280447928/;Москва;sale;flat;2;5;-1;15.3;346405;5300000;Вешняки;аллея Первой Маевки;Рязанский проспект;
ПИК;developer;https://www.cian.ru/sale/flat/277827695/;Москва;sale;flat;10;25;1;23.2;230790;5354328;Крюково;Зеленоград;Пятницкое шоссе;Зеленый Парк ЖК
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283801299/;Москва;sale;flat;2;6;-1;29.7;183235;5442094;Коптево;Клары Цеткин;Войковская;
Наталья Боровкова;realtor;https://www.cian.ru/sale/flat/285271244/;Москва;sale;flat;10;18;1;19.8;272727;5400000;Некрасовка;Вертолетчиков;Некрасовка;мой адрес На Вертолетчиков
ПИК;developer;https://www.cian.ru/sale/flat/276334399/;Москва;sale;flat;15;16;1;20.0;274560;5491200;Люблино;;Депо;Люблинский парк ЖК
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285159561/;Москва;sale;flat;2;5;1;15.9;345094;5487000;Кузьминки;Окская;Кузьминки;My Space на Окской
Своё место;real_estate_agent;https://www.cian.ru/sale/flat/285102063/;Москва;sale;flat;2;14;1;21.0;264285;5550000;Орехово-Борисово Южное;Каширское шоссе;Домодедовская;Ясный
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/279737287/;Москва;sale;flat;3;8;-1;17.7;310734;5500000;Печатники;Волгоградский проспект;Текстильщики;
ПИК;developer;https://www.cian.ru/sale/flat/272486670/;Москва;sale;flat;22;25;1;23.2;239315;5552131;Крюково;Зеленоград;Пятницкое шоссе;Зелёный парк
ПИК;developer;https://www.cian.ru/sale/flat/275130376/;Москва;sale;flat;16;17;1;19.6;284735;5580825;Люблино;к13.2;Перерва;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275094575/;Москва;sale;flat;15;33;1;19.9;278591;5543980;Люблино;к13.1;Перерва;Люблинский парк ЖК
ID 91996667;realtor;https://www.cian.ru/sale/flat/284533320/;Москва;sale;flat;2;3;-1;13.7;401459;5500000;Соколиная гора;Вольная;Семёновская;
МЕТРЫ ПЕРЕМЕН;real_estate_agent;https://www.cian.ru/sale/flat/283246527/;Москва;sale;flat;3;7;-1;16.9;325443;5500000;Таганский;Нижегородская;Калитники;Loft FM
Денис Алференко;realtor;https://www.cian.ru/sale/flat/283713970/;Москва;sale;flat;3;4;-1;10.5;533333;5600000;Даниловский;2-я Рощинская;Тульская;
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/276735642/;Москва;sale;flat;1;8;-1;26.26;215138;5649536;Бибирево;Корнейчука;Медведково;Clementine
ПИК;developer;https://www.cian.ru/sale/flat/273651523/;Москва;sale;flat;2;19;1;20.0;283808;5676160;Митино;Северо-Западный ао;Пятницкое шоссе;Митинский Лес ЖК
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/284050311/;Москва;sale;flat;6;9;1;20.8;271634;5650000;;;Коммунарка;
ПИК;developer;https://www.cian.ru/sale/flat/270784052/;Москва;sale;flat;11;11;1;23.6;243137;5738056;Крюково;Зеленоград;Пятницкое шоссе;Зеленый Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274850433/;Москва;sale;flat;6;9;1;19.9;286463;5700633;;;Бульвар Адмирала Ушакова;
БЕСТ-Недвижимость на Баррикадной;real_estate_agent;https://www.cian.ru/sale/flat/282958886/;Москва;sale;flat;2;9;1;12.8;445312;5700000;Головинский;Фестивальная;Речной вокзал;
ПИК;developer;https://www.cian.ru/sale/flat/270798825/;Москва;sale;flat;32;32;1;20.0;290962;5819240;Митино;Северо-Западный ао;Пятницкое шоссе;Митинский Лес ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277250402/;Москва;sale;flat;12;17;1;19.9;293375;5838182;Люблино;к13.4;Перерва;Люблинский парк ЖК
ID 24425868;unknown;https://www.cian.ru/sale/flat/282943828/;Москва;sale;flat;2;11;-1;17.2;337209;5800000;Останкинский;Шереметьевская;Бутырская;
ПИК;developer;https://www.cian.ru/sale/flat/276931126/;Москва;sale;flat;9;17;1;21.8;270240;5891232;;;Бульвар Адмирала Ушакова;
ПИК;developer;https://www.cian.ru/sale/flat/272229287/;Москва;sale;flat;16;17;1;19.7;298080;5872176;;;Бульвар Адмирала Ушакова;
ID 91996667;realtor;https://www.cian.ru/sale/flat/283563075/;Москва;sale;flat;1;1;1;28.0;208928;5850000;Преображенское;Ибрагимова;Преображенская площадь;
LINGUA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/284403618/;Москва;sale;flat;10;22;1;26.04;230337;5998000;;;Щербинка;
Самолет;developer;https://www.cian.ru/sale/flat/270815630/;Москва;sale;flat;2;11;1;23.4;255748;5984510;;;Силикатная;
ПИК;developer;https://www.cian.ru/sale/flat/271664154/;Москва;sale;flat;13;25;1;19.7;302111;5951606;Люблино;;Депо;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276334358/;Москва;sale;flat;19;25;1;23.5;252000;5922000;Люблино;;Депо;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275094505/;Москва;sale;flat;19;33;1;23.6;253535;5983449;Люблино;к13.1;Перерва;Люблинский парк ЖК
ReaMos;real_estate_agent;https://www.cian.ru/sale/flat/283437359/;Москва;sale;flat;11;15;1;27.9;211469;5900000;;;Прокшино;
ID 22862;realtor;https://www.cian.ru/sale/flat/284503412/;Москва;sale;flat;6;14;1;24.3;246090;5980000;;;Прокшино;
ID 204851;realtor;https://www.cian.ru/sale/flat/285001399/;Москва;sale;flat;3;5;-1;22.1;271266;5995000;Черемушки;Херсонская;Зюзино;
