author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/285090300/;Москва;sale;flat;4;7;2;66.1;1026550;67855000;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
Донстрой;developer;https://www.cian.ru/sale/flat/285255557/;Москва;sale;flat;12;18;2;87.1;861165;75007500;Пресненский;Средний Тишинский переулок;Белорусская;Дом на Тишинке
Capital Group;developer;https://www.cian.ru/sale/flat/283253459/;Москва;sale;flat;27;65;2;83.04;951348;79000000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/283051315/;Москва;sale;flat;3;11;2;89.7;1337792;120000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
ПИК;developer;https://www.cian.ru/sale/flat/276937895/;Москва;sale;flat;10;15;2;35.8;257087;9203750;Люблино;;Депо;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/278638233/;Москва;sale;flat;21;26;2;32.51;288000;9362880;Нижегородский;к3.1;Нижегородская;Перовское 2 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/281939388/;Москва;sale;flat;7;17;2;52.2;183400;9573480;Южное Бутово;;Щербинка;Никольские Луга ЖК
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/273638365/;Москва;sale;flat;5;8;2;49.54;200425;9929087;Бибирево;Корнейчука;Медведково;Clementine
ПИК;developer;https://www.cian.ru/sale/flat/275130229/;Москва;sale;flat;14;17;2;48.6;218015;10595577;Люблино;к13.4;Перерва;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275130230/;Москва;sale;flat;17;17;2;48.6;218015;10595577;Люблино;к13.4;Перерва;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/284814207/;Москва;sale;flat;10;33;2;46.3;234500;10857350;Царицыно;Кавказский бульвар;Кантемировская;Кавказский бульвар 51
ПИК;developer;https://www.cian.ru/sale/flat/274205416/;Москва;sale;flat;33;33;2;46.3;241535;11183116;Западное Дегунино;Северный ао;Лианозово;Бусиновский Парк ЖК
А101;developer;https://www.cian.ru/sale/flat/274078633/;Москва;sale;flat;13;30;2;51.6;245742;12680295;Южное Бутово;к2.4;Бунинская аллея;Южные Сады ЖК
ПИК;developer;https://www.cian.ru/sale/flat/279657314/;Москва;sale;flat;7;32;2;38.7;356131;13782308;Филевский парк;;Фили;Барклая 6 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276378778/;Москва;sale;flat;23;23;2;42.1;328900;13846690;Бутырский;к2.2;Бутырская;Руставели 14 ЖК
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/275353391/;Москва;sale;flat;3;13;2;48.0;414583;19900000;Донской;4-й Верхний Михайловский проезд;Шаболовская;Апартаментный комплекс Level Донской
Трейд-ин Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/285080238/;Москва;sale;flat;9;12;2;55.1;362976;20000000;Тверской;Тихвинская;Менделеевская;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/282813276/;Москва;sale;flat;13;48;2;51.0;399019;20350000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/284408660/;Москва;sale;flat;8;57;2;51.0;403921;20600000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/279415939/;Москва;sale;flat;22;24;2;48.5;484536;23500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Дмитрий Ананьев;realtor;https://www.cian.ru/sale/flat/277002326/;Москва;sale;flat;8;9;2;66.3;354449;23500000;Ростокино;Бажова;Ростокино;Каменный цветок
АЭРОБУС;real_estate_agent;https://www.cian.ru/sale/flat/285236288/;Москва;sale;flat;16;34;2;66.0;363636;24000000;Аэропорт;Кочновский проезд;Гражданская;Аэробус
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/284677619/;Москва;sale;flat;12;59;2;109.0;227064;24750000;Ростокино;проспект Мира;Ростокино;Триколор
Северная слобода;real_estate_agent;https://www.cian.ru/sale/flat/284287955/;Москва;sale;flat;1;4;2;83.3;306122;25500000;Северный;Дмитровское шоссе;Алтуфьево;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284645927/;Москва;sale;flat;21;23;2;49.0;530612;26000000;Войковский;Выборгская;Водный стадион;Невский
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/281879146/;Москва;sale;flat;2;7;2;65.0;446153;29000000;Хамовники;Смоленский бульвар;Смоленская;
Ташир;developer;https://www.cian.ru/sale/flat/264100219/;Москва;sale;flat;28;32;2;78.1;376550;29408555;Черемушки;Херсонская;Калужская;ONYX Deluxe
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/284530924/;Москва;sale;flat;17;22;2;53.0;566037;30000000;Очаково-Матвеевское;Нежинская;Минская;Городские резиденции SPIRES
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/279148624/;Москва;sale;flat;12;85;2;67.0;529850;35500000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281603155/;Москва;sale;flat;10;42;2;64.0;562500;36000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/270457453/;Москва;sale;flat;4;18;2;109.0;334862;36500000;Ломоносовский;Архитектора Власова;Профсоюзная;Вавилово
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/285271284/;Москва;sale;flat;46;51;2;96.0;380208;36500000;Обручевский;Ленинский проспект;Новаторская;Well House на Ленинском
BELFORT;real_estate_agent;https://www.cian.ru/sale/flat/283610389/;Москва;sale;flat;2;23;2;55.0;672727;37000000;Пресненский;Сергея Макеева;Улица 1905 года;ONEST
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/285283644/;Москва;sale;flat;5;20;2;78.0;641025;50000000;Пресненский;Дружинниковская;Краснопресненская;SkyView
Тимур Атабаев;realtor;https://www.cian.ru/sale/flat/241755979/;Москва;sale;flat;7;8;2;53.0;943396;50000000;Пресненский;Малая Бронная;Маяковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282559798/;Москва;sale;flat;6;8;2;65.0;1190000;77350000;Якиманка;Софийская набережная;Новокузнецкая;Софийский
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/278817577/;Москва;sale;flat;46;75;2;114.2;683012;78000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;Меркурий Тауэр
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283352257/;Москва;sale;flat;1;6;2;71.6;1326815;95000000;Замоскворечье;Малая Ордынка;Третьяковская;Собрание клубных домов ORDYNKA
БСК-Санкт-Петербург;real_estate_agent;https://www.cian.ru/sale/flat/283649071/;Москва;sale;flat;11;13;2;148.3;1010788;149900000;Арбат;Новый Арбат;Смоленская;Звёзды Арбата
ПИК;developer;https://www.cian.ru/sale/flat/275944414/;Москва;sale;flat;11;17;2;41.3;235967;9745478;;;Бульвар Адмирала Ушакова;
ПИК;developer;https://www.cian.ru/sale/flat/282379065/;Москва;sale;flat;10;17;2;55.85;188000;10499800;;;Щербинка;
А101;developer;https://www.cian.ru/sale/flat/277902680/;Москва;sale;flat;16;19;2;49.9;241943;12072994;;;Бунинская аллея;
А101;developer;https://www.cian.ru/sale/flat/273053184/;Москва;sale;flat;16;16;2;40.7;296375;12062503;;;Филатов Луг;
А101;developer;https://www.cian.ru/sale/flat/273232612/;Москва;sale;flat;6;16;2;38.0;316032;12009228;;;Прокшино;
А101;developer;https://www.cian.ru/sale/flat/273232603/;Москва;sale;flat;5;16;2;39.6;333027;13187886;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/277248288/;Москва;sale;flat;4;9;2;57.3;233567;13383446;;;Бульвар Адмирала Ушакова;
А101;developer;https://www.cian.ru/sale/flat/276746934/;Москва;sale;flat;8;16;2;59.2;250339;14820090;;;Улица Скобелевская;
А101;developer;https://www.cian.ru/sale/flat/273233031/;Москва;sale;flat;16;18;2;48.2;313410;15106372;;;Прокшино;
А101;developer;https://www.cian.ru/sale/flat/273050281/;Москва;sale;flat;8;15;2;53.1;292365;15524610;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/281957846/;Москва;sale;flat;2;9;2;66.1;260543;17221958;;;Филатов Луг;
Апрелевка С2;developer;https://www.cian.ru/sale/flat/277714557/;Москва;sale;flat;1;3;2;47.4;132109;6262000;;;;
Империя;real_estate_agent;https://www.cian.ru/sale/flat/283808709/;Москва;sale;flat;6;14;2;53.8;213754;11500000;Выхино-Жулебино;Самаркандский Бульвар 137А кв-л;Юго-Восточная;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/282490451/;Москва;sale;flat;10;14;2;39.1;315856;12350000;Алексеевский;Новоалексеевская;Алексеевская;
Инград;developer;https://www.cian.ru/sale/flat/284859654/;Москва;sale;flat;3;30;2;37.37;337383;12608024;Можайский;Петра Алексеева;Давыдково;КутузовGRAD II
Алексей Кожин;realtor;https://www.cian.ru/sale/flat/285253267/;Москва;sale;flat;5;12;2;46.5;268817;12500000;Алтуфьевский;Алтуфьевское шоссе;Бибирево;
BERI;real_estate_agent;https://www.cian.ru/sale/flat/285215445/;Москва;sale;flat;9;12;2;39.2;326275;12790000;Преображенское;2-я Пугачевская;Преображенская площадь;
ПИК;developer;https://www.cian.ru/sale/flat/279657310/;Москва;sale;flat;20;32;2;38.4;351917;13513651;Филевский парк;;Фили;Барклая 6 ЖК
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/284942611/;Москва;sale;flat;24;33;2;41.3;326876;13500000;Бутырский;Руставели;Бутырская;Руставели 14
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/278552543/;Москва;sale;flat;2;3;2;59.5;243697;14500000;;;;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/285153867/;Москва;sale;flat;2;5;2;56.6;260600;14750000;Филевский парк;Большая Филевская;Фили;
Александр Степанов;realtor;https://www.cian.ru/sale/flat/285158635/;Москва;sale;flat;10;12;2;52.0;336538;17500000;Мещанский;Мещанская;Проспект Мира;
ПИК;developer;https://www.cian.ru/sale/flat/275667917/;Москва;sale;flat;20;20;2;37.8;468095;17694028;Филевский парк;Большая Филевская;Фили;Западный порт
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/282206786/;Москва;sale;flat;3;22;2;52.5;352380;18500000;Фили-Давыдково;Малая Филевская;;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147688/;Москва;sale;flat;18;25;2;49.0;459183;22500000;Раменки;Лобачевского;Мичуринский проспект;Событие
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147778/;Москва;sale;flat;20;28;2;42.0;585714;24600000;Войковский;Адмирала Макарова;Водный стадион;Невский
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282724447/;Москва;sale;flat;8;24;2;52.4;559160;29300000;Свиблово;Лазоревый проезд;Ботанический сад;LIFE-Ботанический сад
Основа;representative_developer;https://www.cian.ru/sale/flat/285084174/;Москва;sale;flat;10;13;2;71.2;427000;30402400;Замоскворечье;Большой Строченовский переулок;Павелецкая;Резиденции Замоскворечье
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280653575/;Москва;sale;flat;14;24;2;59.9;522537;31300000;Даниловский;Летниковская;Павелецкая;
Основа;representative_developer;https://www.cian.ru/sale/flat/285084159/;Москва;sale;flat;11;13;2;50.0;675000;33750000;Замоскворечье;Большой Строченовский переулок;Павелецкая;Резиденции Замоскворечье
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278096231/;Москва;sale;flat;10;25;2;144.0;242708;34950000;Можайский;Можайское шоссе;Кунцевская;
ZIGGURAT;developer;https://www.cian.ru/sale/flat/280275874/;Москва;sale;flat;2;8;2;67.89;515365;34988151;Замоскворечье;Щипок;Серпуховская;Vernissage (Апартаменты премиум-класса)
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/284660364/;Москва;sale;flat;11;39;2;71.7;509065;36500000;Раменки;Лобачевского;Аминьевская;Крылья
ID 12883217;unknown;https://www.cian.ru/sale/flat/240217734/;Москва;sale;flat;6;22;2;66.6;548048;36500000;Красносельский;Большая Спасская;Комсомольская;Dialog
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/278515107/;Москва;sale;flat;15;15;2;66.0;575757;38000000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/269129840/;Москва;sale;flat;6;18;2;113.4;396825;45000000;Ломоносовский;Архитектора Власова;Профсоюзная;Вавилово
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/283961333/;Москва;sale;flat;33;36;2;75.0;626666;47000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/274994025/;Москва;sale;flat;8;9;2;77.0;649350;50000000;Тверской;1-я Тверская-Ямская;Маяковская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/276387305/;Москва;sale;flat;4;20;2;76.6;670000;51322000;Пресненский;Дружинниковская;Краснопресненская;SkyView
VESPER;developer;https://www.cian.ru/sale/flat/277035814/;Москва;sale;flat;4;9;2;62.3;900000;56070000;Тверской;1-я Тверская-Ямская;Маяковская;Vesper Tverskaya
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/263311582/;Москва;sale;flat;5;7;2;75.0;933683;70026276;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281047118/;Москва;sale;flat;2;5;2;71.0;1056338;75000000;Тверской;Никольская;Лубянка;St. Nickolas
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281298105/;Москва;sale;flat;3;10;2;176.0;568176;99999000;Арбат;Филипповский переулок;Кропоткинская;Филипповский
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/267518660/;Москва;sale;flat;2;6;2;107.0;1314618;140664136;Таганский;Серебряническая набережная;Чкаловская;АртХаус
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281543819/;Москва;sale;flat;4;12;2;130.0;1223000;158990000;Хамовники;2-я Фрунзенская;Фрунзенская;Андреевский
ПИК;developer;https://www.cian.ru/sale/flat/275336671/;Москва;sale;flat;8;17;2;41.6;235200;9784320;;;Бульвар Адмирала Ушакова;
А101;developer;https://www.cian.ru/sale/flat/277902607/;Москва;sale;flat;13;19;2;59.0;215154;12694126;;;Бунинская аллея;
А101;developer;https://www.cian.ru/sale/flat/273050093/;Москва;sale;flat;9;15;2;55.7;288942;16094122;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/279435695/;Москва;sale;flat;2;17;2;50.9;177900;9055110;Южное Бутово;;Щербинка;Никольские Луга ЖК
ID 100537126;homeowner;https://www.cian.ru/sale/flat/285012460/;Москва;sale;flat;9;9;2;44.0;222727;9800000;Орехово-Борисово Южное;Ореховый бульвар;Орехово;
ID 100632588;homeowner;https://www.cian.ru/sale/flat/284588547/;Москва;sale;flat;1;7;2;50.2;199103;9995000;;;Филатов Луг;
I AM ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/284887423/;Москва;sale;flat;7;17;2;47.0;318936;14990000;;;Улица Горчакова;
Arkhipov team;real_estate_agent;https://www.cian.ru/sale/flat/282790805/;Москва;sale;flat;13;25;2;93.9;169329;15900000;;;Филатов Луг;
ПИК;developer;https://www.cian.ru/sale/flat/279657242/;Москва;sale;flat;3;32;2;61.1;324575;19831593;Филевский парк;;Фили;Барклая 6 ЖК
ID 58116144;homeowner;https://www.cian.ru/sale/flat/244116882/;Москва;sale;flat;6;9;2;43.5;477011;20750000;Якиманка;Большая Якиманка;Октябрьская;
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/283587252/;Москва;sale;flat;8;16;2;70.8;314971;22300000;Тропарево-Никулино;Коштоянца;Юго-Западная;
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/280411463/;Москва;sale;flat;5;9;2;59.7;385259;23000000;Филевский парк;Береговой проезд;Фили;мой адрес На Береговом
Flatberry;real_estate_agent;https://www.cian.ru/sale/flat/285012630/;Москва;sale;flat;5;9;2;58.3;421783;24590000;Гагаринский;Дмитрия Ульянова;Академическая;
SKOLKOVO НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283451893/;Москва;sale;flat;12;85;2;72.0;486111;35000000;Пресненский;1-й Красногвардейский проезд;Международная;МФК ОКО
BELFORT;real_estate_agent;https://www.cian.ru/sale/flat/281511509/;Москва;sale;flat;24;24;2;73.3;657571;48200000;Хорошевский;Хорошевское шоссе;Полежаевская;Династия
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/279286278/;Москва;sale;flat;7;8;2;49.8;983935;49000000;Якиманка;Софийская набережная;Третьяковская;Софийский
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282687834/;Москва;sale;flat;19;78;2;62.0;806451;50000000;Пресненский;1-й Красногвардейский проезд;;NEVA TOWERS
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283648269/;Москва;sale;flat;4;7;2;63.9;870000;55593000;Лучший ЖК в е Таганки!2-комн. кв.;4/7 этаж;;
Valartis Group;developer;https://www.cian.ru/sale/flat/280871041/;Москва;sale;flat;2;5;2;90.0;1000000;90000000;Арбат;Арбат;Смоленская;Artisan
Valartis Group;developer;https://www.cian.ru/sale/flat/284404561/;Москва;sale;flat;8;8;2;121.2;1150000;139380000;Арбат;Арбат;Арбатская;Turandot Residences
Valartis Group;developer;https://www.cian.ru/sale/flat/280427150/;Москва;sale;flat;3;5;2;175.8;800000;140640000;Арбат;Арбат;Смоленская;Artisan
Valartis Group;developer;https://www.cian.ru/sale/flat/274788002/;Москва;sale;flat;3;5;2;204.6;850000;173910000;Арбат;Арбат;Смоленская;Artisan
А101;developer;https://www.cian.ru/sale/flat/276746881/;Москва;sale;flat;2;16;2;42.3;252119;10664659;;;Улица Скобелевская;
ID 18096452;realtor;https://www.cian.ru/sale/flat/269247029/;Москва;sale;flat;3;3;2;56.3;181172;10200000;;;Саларьево;
Оксана Ивановна Асс;realtor;https://www.cian.ru/sale/flat/284620336/;Москва;sale;flat;7;9;2;45.2;240044;10850000;Левобережный;Смольная;Беломорская;
ID 30968537;realtor;https://www.cian.ru/sale/flat/284893122/;Москва;sale;flat;20;34;2;46.0;247608;11390000;Южное Бутово;Поляны;Улица Скобелевская;Столичные поляны
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/283606470/;Москва;sale;flat;6;9;2;43.0;267441;11500000;Гольяново;Щелковское шоссе;Щелковская;
Триумфальная Арка;real_estate_agent;https://www.cian.ru/sale/flat/274307138/;Москва;sale;flat;7;17;2;55.0;209090;11500000;Некрасовка;Рождественская;Некрасовка;
Сергей Аверкин;realtor;https://www.cian.ru/sale/flat/284654347/;Москва;sale;flat;8;19;2;53.0;217924;11550000;;;Рассказовка;
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/261837516/;Москва;sale;flat;10;31;2;47.5;273305;12982000;Ломоносовский;Нахимовский проспект;Профсоюзная;Versis
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/285095604/;Москва;sale;flat;4;12;2;56.0;241071;13500000;Бибирево;Лескова;Алтуфьево;
ПИК;developer;https://www.cian.ru/sale/flat/280042630/;Москва;sale;flat;33;33;2;58.5;233280;13646880;Южное Бутово;Поляны;Улица Скобелевская;Столичные поляны
Триумфальная Арка;real_estate_agent;https://www.cian.ru/sale/flat/261750131/;Москва;sale;flat;2;8;2;54.0;265740;14350000;Басманный;Спартаковская площадь;Бауманская;
ID 61854957;realtor;https://www.cian.ru/sale/flat/285039490/;Москва;sale;flat;6;9;2;45.6;317763;14490000;Коньково;Введенского;Беляево;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/282130015/;Москва;sale;flat;12;22;2;65.7;242009;15900000;;;Саларьево 10 мин транспортом;
Самолет;developer;https://www.cian.ru/sale/flat/282880843/;Москва;sale;flat;2;24;2;56.0;369817;20709752;Донской;;Тульская;Новоданиловская 8 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/270920013/;Москва;sale;flat;2;20;2;56.1;388240;21780264;Филевский парк;Большая Филевская;Фили;Западный порт
Самолет;developer;https://www.cian.ru/sale/flat/266421117/;Москва;sale;flat;12;24;2;59.2;386068;22855226;Донской;;Тульская;Новоданиловская 8 ЖК
Самолет;developer;https://www.cian.ru/sale/flat/263371281/;Москва;sale;flat;18;24;2;61.8;373500;23082300;Донской;;Тульская;Новоданиловская 8 ЖК
AFI Development;developer;https://www.cian.ru/sale/flat/280397574/;Москва;sale;flat;20;52;2;61.6;390786;24072418;Свиблово;проезд Серебрякова;Свиблово;Afi Tower
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/281888528/;Москва;sale;flat;8;8;2;65.7;450532;29600000;Раменки;Лобачевского;Аминьевская;Событие
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/284555420/;Москва;sale;flat;13;21;2;64.0;468750;30000000;Алексеевский;Маломосковская;ВДНХ;1147
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284943773/;Москва;sale;flat;5;20;2;42.5;847058;36000000;Пресненский;Мантулинская;Выставочная;City Park
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/279291273/;Москва;sale;flat;3;7;2;49.0;728571;35700000;Пресненский;Малая Бронная;Тверская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/279605406/;Москва;sale;flat;3;17;2;45.0;795555;35800000;Пресненский;Звенигородское шоссе;Улица 1905 года;Дизайнерский дом Eleven
Геометрия;real_estate_agent;https://www.cian.ru/sale/flat/281839619/;Москва;sale;flat;8;39;2;80.5;459503;36990000;Раменки;Лобачевского;Аминьевская;Крылья
Основа;developer;https://www.cian.ru/sale/flat/285082378/;Москва;sale;flat;3;19;2;52.67;745000;39239150;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
ID 413522;realtor;https://www.cian.ru/sale/flat/282490445/;Москва;sale;flat;9;14;2;78.8;532994;42000000;Замоскворечье;Мытная;Добрынинская;Английский квартал
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/282948629/;Москва;sale;flat;7;21;2;65.5;641221;42000000;Пресненский;Дружинниковская;Краснопресненская;SkyView
ID 34142155;realtor;https://www.cian.ru/sale/flat/273591335/;Москва;sale;flat;25;78;2;75.0;600000;45000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/283962658/;Москва;sale;flat;6;9;2;35.4;224576;7950000;Люблино;Головачева;Люблино;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/283038456/;Москва;sale;flat;12;12;2;38.6;217616;8400000;Чертаново Северное;Сумской проезд;Южная;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/282648288/;Москва;sale;flat;6;9;2;37.3;239946;8950000;Черемушки;Севастопольский проспект;Зюзино;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/280943153/;Москва;sale;flat;2;9;2;37.0;240540;8900000;Солнцево;50 лет Октября;Говорово;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/282403493/;Москва;sale;flat;3;9;2;43.0;212790;9150000;Печатники;Кухмистерова;Печатники;
Татьяна Переверзева;realtor;https://www.cian.ru/sale/flat/272456721/;Москва;sale;flat;2;4;2;55.0;165454;9100000;Даниловский;Автозаводская;ЗИЛ;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284493804/;Москва;sale;flat;2;5;2;45.2;205752;9300000;Бабушкинский;Анадырский проезд;Бабушкинская;
Бест-Пресня;real_estate_agent;https://www.cian.ru/sale/flat/284725363/;Москва;sale;flat;4;5;2;43.7;215102;9400000;Кунцево;Партизанская;Молодежная;
Татьяна Переверзева;realtor;https://www.cian.ru/sale/flat/272423402/;Москва;sale;flat;2;4;2;34.0;279411;9500000;Даниловский;Автозаводская;ЗИЛ;Галерея ЗИЛ
Светлана Малышева;realtor;https://www.cian.ru/sale/flat/285219013/;Москва;sale;flat;2;12;2;51.4;207198;10650000;Теплый Стан;Теплый Стан;Теплый Стан;
Павел Мартынов;realtor;https://www.cian.ru/sale/flat/285324362/;Москва;sale;flat;2;9;2;45.0;240000;10800000;Орехово-Борисово Северное;Шипиловская;Орехово;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/278545501/;Москва;sale;flat;6;14;2;51.6;215116;11100000;Братеево;Алма-Атинская;Алма-Атинская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/278485967/;Москва;sale;flat;5;14;2;52.1;216890;11300000;Братеево;Ключевая;Алма-Атинская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/285146902/;Москва;sale;flat;4;14;2;58.1;206540;12000000;;;Теплый Стан;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284884141/;Москва;sale;flat;5;6;2;53.1;227871;12100000;Южное Бутово;Южнобутовская;Бунинская аллея;
ID 64218;realtor;https://www.cian.ru/sale/flat/280040466/;Москва;sale;flat;8;12;2;53.8;223048;12000000;Южное Бутово;Изюмская;Улица Скобелевская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/285168364/;Москва;sale;flat;3;8;2;44.0;277272;12200000;Черемушки;Нахимовский проспект;Профсоюзная;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284253359/;Москва;sale;flat;1;23;2;53.7;232774;12500000;Нагатинский затон;Нагатинская набережная;Коломенская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/283641525/;Москва;sale;flat;9;9;2;39.1;319693;12500000;Донской;Стасовой;Ленинский проспект;
ID 54367443;unknown;https://www.cian.ru/sale/flat/285335728/;Москва;sale;flat;5;5;2;42.0;300000;12600000;Черемушки;Перекопская;Зюзино;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/278330065/;Москва;sale;flat;7;17;2;63.4;209779;13300000;Некрасовка;Покровская;Некрасовка;Некрасовка-Парк
Навигатор;real_estate_agent;https://www.cian.ru/sale/flat/285016575/;Москва;sale;flat;4;12;2;56.0;241071;13500000;Бибирево;Лескова;Алтуфьево;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284390134/;Москва;sale;flat;10;14;2;53.3;262664;14000000;Дмитровский;Ангарская;Селигерская;
