author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
ПИК;developer;https://www.cian.ru/sale/flat/273788256/;Москва;sale;flat;16;23;1;33.8;286000;9666800;Текстильщики;Юго-Восточный ао;Текстильщики;Волжский Парк ЖК
Forma;developer;https://www.cian.ru/sale/flat/284413630/;Москва;sale;flat;16;20;1;38.95;446567;17393823;Даниловский;Автозаводская;Тульская;FORST
Тауэрс;developer;https://www.cian.ru/sale/flat/285060507/;Москва;sale;flat;35;65;1;50.7;842000;42689400;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
КОРТРОС;developer;https://www.cian.ru/sale/flat/281909393/;Москва;sale;flat;49;51;1;45.05;577000;25993850;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
Forma;developer;https://www.cian.ru/sale/flat/272864206/;Москва;sale;flat;2;20;1;39.74;404500;16074830;Даниловский;Автозаводская;Тульская;FORST
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/273591420/;Москва;sale;flat;5;20;1;36.9;544200;20080980;Даниловский;проспект Лихачева;Технопарк;Квартал на набережной NOW
ПИК;developer;https://www.cian.ru/sale/flat/279788968/;Москва;sale;flat;16;19;1;34.1;236767;8073788;Митино;Северо-Западный ао;Пятницкое шоссе;Митинский Лес ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281348053/;Москва;sale;flat;18;22;1;46.0;652173;30000000;Тимирязевский;Ивановская;Тимирязевская;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/278696638/;Москва;sale;flat;19;20;1;30.6;258175;7900169;;;Рассказовка;
Самолет;developer;https://www.cian.ru/sale/flat/281925068/;Москва;sale;flat;13;14;1;26.0;254631;6620418;;;Улица Горчакова;
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/285254909/;Москва;sale;flat;19;27;1;34.8;458300;15948840;Лефортово;бульвар Сенкевича;Площадь Ильича;Символ
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/283790824/;Москва;sale;flat;4;17;1;38.0;342105;13000000;Академический;Новочеремушкинская;Академическая;
Capital Group;developer;https://www.cian.ru/sale/flat/282788169/;Москва;sale;flat;33;65;1;46.75;983957;46000000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
ПИК;developer;https://www.cian.ru/sale/flat/282379127/;Москва;sale;flat;10;17;1;32.37;224800;7276776;;;Щербинка;
ПИК;developer;https://www.cian.ru/sale/flat/282440027/;Москва;sale;flat;2;33;1;32.24;252699;8147048;Чертаново Южное;;Красный Строитель;Ютаново ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276701763/;Москва;sale;flat;2;21;1;36.5;340700;12435550;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 9
ПИК;developer;https://www.cian.ru/sale/flat/284914153/;Москва;sale;flat;15;17;1;44.4;178100;7907640;Южное Бутово;;Щербинка;Никольские Луга ЖК
ID 87921284;homeowner;https://www.cian.ru/sale/flat/284806189/;Москва;sale;flat;9;17;1;37.6;292553;11000000;Нижегородский;Перовское шоссе;Нижегородская;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/283746541/;Москва;sale;flat;8;32;1;32.5;489230;15900000;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
Glincom;developer;https://www.cian.ru/sale/flat/271846040/;Москва;sale;flat;2;8;1;42.0;440411;18497300;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
MR Group;developer;https://www.cian.ru/sale/flat/263173849/;Москва;sale;flat;2;55;1;39.85;439500;17514075;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Группа Родина;developer;https://www.cian.ru/sale/flat/281233982/;Москва;sale;flat;5;13;1;34.1;320865;10941500;;;Ольховая;
Основа;developer;https://www.cian.ru/sale/flat/285084349/;Москва;sale;flat;9;29;1;43.3;412900;17878570;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
MR Group;developer;https://www.cian.ru/sale/flat/275574235/;Москва;sale;flat;11;55;1;43.01;441300;18980313;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/273009171/;Москва;sale;flat;3;20;1;48.5;194148;9416192;;;Рассказовка;
Группа Родина;developer;https://www.cian.ru/sale/flat/284118654/;Москва;sale;flat;11;13;1;37.0;299405;11078000;;;Ольховая;
Level Group;developer;https://www.cian.ru/sale/flat/284916979/;Москва;sale;flat;10;19;1;24.9;703140;17508192;Академический;Профсоюзная;Академическая;Level Академическая
Level Group;developer;https://www.cian.ru/sale/flat/285061855/;Москва;sale;flat;8;19;1;25.3;657621;16637825;Академический;Профсоюзная;Академическая;Level Академическая
Level Group;developer;https://www.cian.ru/sale/flat/284916976/;Москва;sale;flat;14;19;1;25.2;673784;16979373;Академический;Профсоюзная;Академическая;Level Академическая
Группа Родина;developer;https://www.cian.ru/sale/flat/281234042/;Москва;sale;flat;13;14;1;30.2;332622;10045200;;;Ольховая;
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/283505360/;Москва;sale;flat;2;12;1;59.67;509971;30430000;Сокол;Врубеля;Панфиловская;
ПИК;developer;https://www.cian.ru/sale/flat/283153655/;Москва;sale;flat;5;38;1;35.91;313100;11243421;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
ПИК;developer;https://www.cian.ru/sale/flat/272251671/;Москва;sale;flat;6;15;1;32.0;259200;8294400;Люблино;;Депо;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/282438917/;Москва;sale;flat;8;33;1;33.7;273700;9223690;Отрадное;;Владыкино;Сигнальный 16 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274860500/;Москва;sale;flat;22;33;1;36.1;349700;12624170;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 14
Самолет;developer;https://www.cian.ru/sale/flat/277680245/;Москва;sale;flat;10;14;1;36.1;237311;8566951;;;Рассказовка;
ПИК;developer;https://www.cian.ru/sale/flat/278391120/;Москва;sale;flat;19;25;1;32.5;322700;10487750;Бабушкинский;;Свиблово;Кольская 8 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/283153337/;Москва;sale;flat;15;33;1;34.31;331500;11373765;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
MR Group;developer;https://www.cian.ru/sale/flat/263173897/;Москва;sale;flat;8;55;1;42.77;440699;18848739;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/281951053/;Москва;sale;flat;14;21;1;47.5;233627;11097326;;;Рассказовка;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/283644884/;Москва;sale;flat;17;30;1;37.37;452234;16900000;Можайский;Петра Алексеева;Кунцевская;КутузовGRAD II
ID 60791114;homeowner;https://www.cian.ru/sale/flat/284829018/;Москва;sale;flat;15;23;1;35.4;290960;10300000;Текстильщики;1-й Грайвороновский проезд;Текстильщики;Волжский парк
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/285256302/;Москва;sale;flat;2;28;1;46.1;442300;20390030;Раменки;Лобачевского;Мичуринский проспект;Событие
ID 70249826;realtor;https://www.cian.ru/sale/flat/285092520/;Москва;sale;flat;1;13;1;39.5;318987;12600000;Пресненский;Зоологическая;Баррикадная;
ПИК;developer;https://www.cian.ru/sale/flat/282440009/;Москва;sale;flat;23;33;1;36.25;242100;8776125;Чертаново Южное;;Красный Строитель;Ютаново ЖК
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/284832005/;Москва;sale;flat;2;15;1;49.2;275700;13564440;Головинский;Михалковская;Коптево;Михалковский
ПИК;developer;https://www.cian.ru/sale/flat/281575342/;Москва;sale;flat;5;21;1;33.8;353000;11931400;Солнцево;к8/1;Говорово;Мещерский лес ЖК
IKON Development;developer;https://www.cian.ru/sale/flat/284060365/;Москва;sale;flat;9;21;1;42.1;710213;29900000;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
ПИК;developer;https://www.cian.ru/sale/flat/283568098/;Москва;sale;flat;3;9;1;34.4;200400;6893760;Южное Бутово;;Щербинка;Никольские Луга ЖК
ПИК;developer;https://www.cian.ru/sale/flat/283153621/;Москва;sale;flat;30;38;1;36.01;321300;11570013;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
Capital Group;developer;https://www.cian.ru/sale/flat/273055025/;Москва;sale;flat;9;24;1;79.1;473798;37477451;Хорошевский;Авиаконструктора Сухого;ЦСКА;ЛИЦА
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/267352365/;Москва;sale;flat;7;12;1;53.5;590467;31590000;Сокол;Врубеля;Панфиловская;
ПИК;developer;https://www.cian.ru/sale/flat/282440010/;Москва;sale;flat;15;33;1;36.0;244900;8816400;Чертаново Южное;;Красный Строитель;Ютаново ЖК
Велесстрой;developer;https://www.cian.ru/sale/flat/276788262/;Москва;sale;flat;3;24;1;37.7;451719;17029844;Фили-Давыдково;Кастанаевская;Кунцевская;Shome
ПИК;developer;https://www.cian.ru/sale/flat/278391089/;Москва;sale;flat;14;25;1;34.3;310500;10650150;Бабушкинский;;Свиблово;Кольская 8 ЖК
Пионер;developer;https://www.cian.ru/sale/flat/283969757/;Москва;sale;flat;4;22;1;32.2;498206;16042265;Марьина роща;Полковая;Савёловская;PRIDE
ПИК;developer;https://www.cian.ru/sale/flat/284914720/;Москва;sale;flat;5;33;1;32.2;276900;8916180;Отрадное;;Владыкино;Сигнальный 16 ЖК
Донстрой;developer;https://www.cian.ru/sale/flat/285255459/;Москва;sale;flat;34;41;1;45.6;483525;22048740;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
ID 46703598;realtor;https://www.cian.ru/sale/flat/268116880/;Москва;sale;flat;16;17;1;39.3;300229;11799000;Гольяново;Амурская;Черкизовская;Амурский парк
Экран;developer;https://www.cian.ru/sale/flat/280422655/;Москва;sale;flat;2;4;1;115.21;2340249;269620202;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
